;Onset;Duration;Pitch;Octave;MIDI;Measure;Voice;PartID;PartName;MeasureOnset;TimeSignature;TimeSignatureAdjusted;Upbeat;UpbeatMeasure;ChordTag;TieType;GraceTag
1735;183.0;1.0;E-1;3;51.0;57;0;4;Violoncello;182.0;3/4;12/16;none;none;none;none;none
1736;184.0;1.0;D;3;50.0;57;0;4;Violoncello;182.0;3/4;12/16;none;none;none;none;none
1737;185.0;2.0;C;3;48.0;58;0;4;Violoncello;185.0;3/4;12/16;none;none;none;none;none
1738;187.0;1.0;F;3;53.0;58;0;4;Violoncello;185.0;3/4;12/16;none;none;none;none;none
1739;188.0;1.0;B-1;2;46.0;59;0;4;Violoncello;188.0;3/4;12/16;none;none;none;none;none
1740;189.0;2.0;rest;rest;;59;0;4;Violoncello;188.0;3/4;12/16;none;none;none;none;none
1741;191.0;3.0;rest;rest;;60;0;4;Violoncello;191.0;3/4;12/16;none;none;none;none;none
1742;194.0;1.0;B-1;2;46.0;61;0;4;Violoncello;194.0;3/4;12/16;none;none;none;none;none
1743;195.0;1.0;E-1;3;51.0;61;0;4;Violoncello;194.0;3/4;12/16;none;none;none;none;none
1744;196.0;1.0;F;3;53.0;61;0;4;Violoncello;194.0;3/4;12/16;none;none;none;none;none
1745;197.0;1.0;B-1;2;46.0;62;0;4;Violoncello;197.0;3/4;12/16;none;none;none;none;none
1746;198.0;2.0;rest;rest;;62;0;4;Violoncello;197.0;3/4;12/16;none;none;none;none;none
1747;200.0;3.0;D;3;50.0;63;0;4;Violoncello;200.0;3/4;12/16;none;none;none;none;none
1748;203.0;3.0;E-1;3;51.0;64;0;4;Violoncello;203.0;3/4;12/16;none;none;none;none;none
1749;206.0;6.0;A-1;2;44.0;65;0;4;Violoncello;206.0;3/4;12/16;none;none;none;start;none
1750;212.0;3.0;G;2;43.0;67;0;4;Violoncello;212.0;3/4;12/16;none;none;none;none;none
1751;215.0;3.0;D;3;50.0;68;0;4;Violoncello;215.0;3/4;12/16;none;none;none;none;none
1752;218.0;3.0;E-1;3;51.0;69;0;4;Violoncello;218.0;3/4;12/16;none;none;none;none;none
1753;221.0;1.0;B-1;2;46.0;70;0;4;Violoncello;221.0;3/4;12/16;none;none;none;none;none
1754;222.0;2.0;rest;rest;;70;0;4;Violoncello;221.0;3/4;12/16;none;none;none;none;none
1755;224.0;3.0;rest;rest;;71;0;4;Violoncello;224.0;3/4;12/16;none;none;none;none;none
1756;227.0;3.0;rest;rest;;72;0;4;Violoncello;227.0;3/4;12/16;none;none;none;none;none
1757;230.0;3.0;rest;rest;;73;0;4;Violoncello;230.0;3/4;12/16;none;none;none;none;none
1758;233.0;3.0;rest;rest;;74;0;4;Violoncello;233.0;3/4;12/16;none;none;none;none;none
1759;236.0;3.0;rest;rest;;75;0;4;Violoncello;236.0;3/4;12/16;none;none;none;none;none
1760;239.0;3.0;rest;rest;;76;0;4;Violoncello;239.0;3/4;12/16;none;none;none;none;none
1761;242.0;3.0;rest;rest;;77;0;4;Violoncello;242.0;3/4;12/16;none;none;none;none;none
1762;245.0;3.0;rest;rest;;78;0;4;Violoncello;245.0;3/4;12/16;none;none;none;none;none
1763;248.0;3.0;rest;rest;;79;0;4;Violoncello;248.0;3/4;12/16;none;none;none;none;none
1764;251.0;3.0;rest;rest;;80;0;4;Violoncello;251.0;3/4;12/16;none;none;none;none;none
1765;254.0;3.0;B-1;2;46.0;81;0;4;Violoncello;254.0;3/4;12/16;none;none;none;none;none
1766;257.0;3.0;E-1;3;51.0;82;0;4;Violoncello;257.0;3/4;12/16;none;none;none;none;none
1767;260.0;3.0;rest;rest;;83;0;4;Violoncello;260.0;3/4;12/16;none;none;none;none;none
1768;263.0;3.0;rest;rest;;84;0;4;Violoncello;263.0;3/4;12/16;none;none;none;none;none
1769;266.0;3.0;rest;rest;;85;0;4;Violoncello;266.0;3/4;12/16;none;none;none;none;none
1770;269.0;3.0;rest;rest;;86;0;4;Violoncello;269.0;3/4;12/16;none;none;none;none;none
1771;272.0;3.0;rest;rest;;87;0;4;Violoncello;272.0;3/4;12/16;none;none;none;none;none
1772;275.0;3.0;rest;rest;;88;0;4;Violoncello;275.0;3/4;12/16;none;none;none;none;none
1773;278.0;3.0;rest;rest;;89;0;4;Violoncello;278.0;3/4;12/16;none;none;none;none;none
1774;281.0;3.0;rest;rest;;90;0;4;Violoncello;281.0;3/4;12/16;none;none;none;none;none
1775;284.0;3.0;rest;rest;;91;0;4;Violoncello;284.0;3/4;12/16;none;none;none;none;none
1776;287.0;3.0;rest;rest;;92;0;4;Violoncello;287.0;3/4;12/16;none;none;none;none;none
1777;290.0;3.0;rest;rest;;93;0;4;Violoncello;290.0;3/4;12/16;none;none;none;none;none
1778;293.0;3.0;rest;rest;;94;0;4;Violoncello;293.0;3/4;12/16;none;none;none;none;none
1779;296.0;3.0;rest;rest;;95;0;4;Violoncello;296.0;3/4;12/16;none;none;none;none;none
1780;299.0;3.0;rest;rest;;96;0;4;Violoncello;299.0;3/4;12/16;none;none;none;none;none
1781;302.0;3.0;rest;rest;;97;0;4;Violoncello;302.0;3/4;12/16;none;none;none;none;none
1782;305.0;3.0;rest;rest;;98;0;4;Violoncello;305.0;3/4;12/16;none;none;none;none;none
1783;308.0;3.0;rest;rest;;99;0;4;Violoncello;308.0;3/4;12/16;none;none;none;none;none
1784;311.0;1.0;B-1;2;46.0;100;0;4;Violoncello;311.0;3/4;12/16;none;none;none;none;none
1785;312.0;1.0;C;3;48.0;100;0;4;Violoncello;311.0;3/4;12/16;none;none;none;none;none
1786;313.0;1.0;D;3;50.0;100;0;4;Violoncello;311.0;3/4;12/16;none;none;none;none;none
1787;314.0;1.0;E-1;3;51.0;101;0;4;Violoncello;314.0;3/4;12/16;none;none;none;none;none
1788;315.0;1.0;F;3;53.0;101;0;4;Violoncello;314.0;3/4;12/16;none;none;none;none;none
1789;316.0;1.0;G;3;55.0;101;0;4;Violoncello;314.0;3/4;12/16;none;none;none;none;none
1790;317.0;1.0;B-1;2;46.0;102;0;4;Violoncello;317.0;3/4;12/16;none;none;none;none;none
1791;318.0;1.0;C;3;48.0;102;0;4;Violoncello;317.0;3/4;12/16;none;none;none;none;none
1792;319.0;1.0;D;3;50.0;102;0;4;Violoncello;317.0;3/4;12/16;none;none;none;none;none
1793;320.0;1.0;E-1;3;51.0;103;0;4;Violoncello;320.0;3/4;12/16;none;none;none;none;none
1794;321.0;1.0;F;3;53.0;103;0;4;Violoncello;320.0;3/4;12/16;none;none;none;none;none
1795;322.0;1.0;G;3;55.0;103;0;4;Violoncello;320.0;3/4;12/16;none;none;none;none;none
1796;323.0;1.5;A-1;2;44.0;104;0;4;Violoncello;323.0;3/4;12/16;none;none;none;none;none
1797;324.5;0.5;G;2;43.0;104;0;4;Violoncello;323.0;3/4;12/16;none;none;none;none;none
1798;325.0;1.0;F;2;41.0;104;0;4;Violoncello;323.0;3/4;12/16;none;none;none;none;none
1799;326.0;1.0;B-1;2;46.0;105;0;4;Violoncello;326.0;3/4;12/16;none;none;none;none;none
1800;327.0;1.0;A-1;2;44.0;105;0;4;Violoncello;326.0;3/4;12/16;none;none;none;none;none
1801;328.0;1.0;G;2;43.0;105;0;4;Violoncello;326.0;3/4;12/16;none;none;none;none;none
1802;329.0;1.0;A-1;2;44.0;106;0;4;Violoncello;329.0;3/4;12/16;none;none;none;none;none
1803;330.0;2.0;B-1;2;46.0;106;0;4;Violoncello;329.0;3/4;12/16;none;none;none;none;none
1804;332.0;3.0;E-1;2;39.0;107;0;4;Violoncello;332.0;3/4;12/16;none;none;none;none;none
1805;335.0;1.0;B-1;3;58.0;108;0;4;Violoncello;335.0;3/4;12/16;none;none;none;none;none
1806;336.0;1.0;C;4;60.0;108;0;4;Violoncello;335.0;3/4;12/16;none;none;none;none;none
1807;337.0;1.0;D;4;62.0;108;0;4;Violoncello;335.0;3/4;12/16;none;none;none;none;none
1808;338.0;1.0;E-1;4;63.0;109;0;4;Violoncello;338.0;3/4;12/16;none;none;none;none;none
1809;339.0;1.0;F;4;65.0;109;0;4;Violoncello;338.0;3/4;12/16;none;none;none;none;none
1810;340.0;1.0;G;4;67.0;109;0;4;Violoncello;338.0;3/4;12/16;none;none;none;none;none
1811;341.0;1.0;B-1;3;58.0;110;0;4;Violoncello;341.0;3/4;12/16;none;none;none;none;none
1812;342.0;1.0;C;4;60.0;110;0;4;Violoncello;341.0;3/4;12/16;none;none;none;none;none
1813;343.0;1.0;D;4;62.0;110;0;4;Violoncello;341.0;3/4;12/16;none;none;none;none;none
1814;344.0;1.0;E-1;4;63.0;111;0;4;Violoncello;344.0;3/4;12/16;none;none;none;none;none
1815;345.0;1.0;F;4;65.0;111;0;4;Violoncello;344.0;3/4;12/16;none;none;none;none;none
1816;346.0;1.0;G;4;67.0;111;0;4;Violoncello;344.0;3/4;12/16;none;none;none;none;none
1817;347.0;1.5;A-1;3;56.0;112;0;4;Violoncello;347.0;3/4;12/16;none;none;none;none;none
1818;348.5;0.5;G;3;55.0;112;0;4;Violoncello;347.0;3/4;12/16;none;none;none;none;none
1819;349.0;1.0;F;3;53.0;112;0;4;Violoncello;347.0;3/4;12/16;none;none;none;none;none
1820;350.0;1.0;B-1;3;58.0;113;0;4;Violoncello;350.0;3/4;12/16;none;none;none;none;none
1821;351.0;1.0;A-1;3;56.0;113;0;4;Violoncello;350.0;3/4;12/16;none;none;none;none;none
1822;352.0;1.0;G;3;55.0;113;0;4;Violoncello;350.0;3/4;12/16;none;none;none;none;none
1823;353.0;1.0;F;3;53.0;114;0;4;Violoncello;353.0;3/4;12/16;none;none;none;none;none
1824;354.0;1.0;B-1;3;58.0;114;0;4;Violoncello;353.0;3/4;12/16;none;none;none;none;none
1825;355.0;1.0;B-1;2;46.0;114;0;4;Violoncello;353.0;3/4;12/16;none;none;none;none;none
1826;356.0;1.0;E-1;3;51.0;115;0;4;Violoncello;356.0;3/4;12/16;none;none;none;none;none
1827;357.0;2.0;rest;rest;;115;0;4;Violoncello;356.0;3/4;12/16;none;none;none;none;none
1828;359.0;3.0;rest;rest;;116;0;4;Violoncello;359.0;3/4;12/16;none;none;none;none;none
1829;362.0;1.0;rest;rest;;117;0;4;Violoncello;362.0;3/4;12/16;none;none;none;none;none
1830;363.0;1.0;A-1;3;56.0;117;0;4;Violoncello;362.0;3/4;12/16;none;none;none;none;none
1831;364.0;1.0;G;3;55.0;117;0;4;Violoncello;362.0;3/4;12/16;none;none;none;none;none
1832;365.0;2.0;F;3;53.0;118;0;4;Violoncello;365.0;3/4;12/16;none;none;none;none;none
1833;367.0;1.0;B-1;2;46.0;118;0;4;Violoncello;365.0;3/4;12/16;none;none;none;none;none
1834;368.0;1.0;E-1;3;51.0;119;0;4;Violoncello;368.0;3/4;12/16;none;none;none;none;none
1835;369.0;2.0;rest;rest;;119;0;4;Violoncello;368.0;3/4;12/16;none;none;none;none;none
1836;371.0;3.0;rest;rest;;120;0;4;Violoncello;371.0;3/4;12/16;none;none;none;none;none
1837;374.0;1.0;rest;rest;;121;0;4;Violoncello;374.0;3/4;12/16;none;none;none;none;none
1838;375.0;1.0;A-1;2;44.0;121;0;4;Violoncello;374.0;3/4;12/16;none;none;none;none;none
1839;376.0;1.0;G;2;43.0;121;0;4;Violoncello;374.0;3/4;12/16;none;none;none;none;none
1840;377.0;2.0;F;2;41.0;122;0;4;Violoncello;377.0;3/4;12/16;none;none;none;none;none
1841;379.0;1.0;B-1;2;46.0;122;0;4;Violoncello;377.0;3/4;12/16;none;none;none;none;none
1842;380.0;1.0;E-1;2;39.0;123;0;4;Violoncello;380.0;3/4;12/16;none;none;none;none;none
1843;381.0;2.0;rest;rest;;123;0;4;Violoncello;380.0;3/4;12/16;none;none;none;none;none
1844;383.0;3.0;rest;rest;;124;0;4;Violoncello;383.0;3/4;12/16;none;none;none;none;none
1845;386.0;1.0;E-1;3;51.0;125;0;4;Violoncello;386.0;3/4;12/16;none;none;none;none;none
1846;387.0;1.0;A-1;2;44.0;125;0;4;Violoncello;386.0;3/4;12/16;none;none;none;none;none
1847;388.0;1.0;B-1;2;46.0;125;0;4;Violoncello;386.0;3/4;12/16;none;none;none;none;none
1848;389.0;1.0;E-1;2;39.0;126;0;4;Violoncello;389.0;3/4;12/16;none;none;none;none;none
1849;390.0;2.0;rest;rest;;126;0;4;Violoncello;389.0;3/4;12/16;none;none;none;none;none
1850;392.0;3.0;rest;rest;;127;0;4;Violoncello;392.0;3/4;12/16;none;none;none;none;none
1851;395.0;3.0;rest;rest;;128;0;4;Violoncello;395.0;3/4;12/16;none;none;none;none;none
1852;398.0;3.0;rest;rest;;129;0;4;Violoncello;398.0;3/4;12/16;none;none;none;none;none
1853;401.0;3.0;rest;rest;;130;0;4;Violoncello;401.0;3/4;12/16;none;none;none;none;none
1854;404.0;3.0;rest;rest;;131;0;4;Violoncello;404.0;3/4;12/16;none;none;none;none;none
1855;407.0;3.0;rest;rest;;132;0;4;Violoncello;407.0;3/4;12/16;none;none;none;none;none
1856;410.0;3.0;B-1;2;46.0;133;0;4;Violoncello;410.0;3/4;12/16;none;none;none;none;none
1857;413.0;3.0;E-1;3;51.0;134;0;4;Violoncello;413.0;3/4;12/16;none;none;none;none;none
1858;416.0;3.0;rest;rest;;135;0;4;Violoncello;416.0;3/4;12/16;none;none;none;none;none
1859;419.0;3.0;rest;rest;;136;0;4;Violoncello;419.0;3/4;12/16;none;none;none;none;none
1860;422.0;3.0;rest;rest;;137;0;4;Violoncello;422.0;3/4;12/16;none;none;none;none;none
1861;425.0;3.0;rest;rest;;138;0;4;Violoncello;425.0;3/4;12/16;none;none;none;none;none
1862;428.0;3.0;rest;rest;;139;0;4;Violoncello;428.0;3/4;12/16;none;none;none;none;none
1863;431.0;1.0;F;3;53.0;140;0;4;Violoncello;431.0;3/4;12/16;none;none;none;none;none
1864;432.0;1.0;B-1;2;46.0;140;0;4;Violoncello;431.0;3/4;12/16;none;none;none;none;none
1865;433.0;1.0;E-1;3;51.0;140;0;4;Violoncello;431.0;3/4;12/16;none;none;none;none;none
1866;434.0;1.0;F;3;53.0;141;0;4;Violoncello;434.0;3/4;12/16;none;none;none;none;none
1867;435.0;1.0;B-1;2;46.0;141;0;4;Violoncello;434.0;3/4;12/16;none;none;none;none;none
1868;436.0;1.0;E-1;3;51.0;141;0;4;Violoncello;434.0;3/4;12/16;none;none;none;none;none
1869;437.0;1.0;A-1;2;44.0;142;0;4;Violoncello;437.0;3/4;12/16;none;none;none;none;none
1870;438.0;1.0;B-1;2;46.0;142;0;4;Violoncello;437.0;3/4;12/16;none;none;none;none;none
1871;439.0;1.0;B-1;2;46.0;142;0;4;Violoncello;437.0;3/4;12/16;none;none;none;none;none
1872;440.0;1.0;E-1;3;51.0;143;0;4;Violoncello;440.0;4/4;16/16;none;none;none;none;none
1873;441.0;1.0;B0;2;47.0;143;0;4;Violoncello;440.0;4/4;16/16;none;none;none;none;none
1874;442.0;1.0;C;3;48.0;143;0;4;Violoncello;440.0;4/4;16/16;none;none;none;none;none
1875;443.0;1.0;rest;rest;;143;0;4;Violoncello;440.0;4/4;16/16;none;none;none;none;none
1876;444.0;1.0;E-1;3;51.0;144;0;4;Violoncello;444.0;4/4;16/16;none;none;none;none;none
1877;445.0;1.0;A0;2;45.0;144;0;4;Violoncello;444.0;4/4;16/16;none;none;none;none;none
1878;446.0;1.0;B-1;2;46.0;144;0;4;Violoncello;444.0;4/4;16/16;none;none;none;none;none
1879;447.0;1.0;rest;rest;;144;0;4;Violoncello;444.0;4/4;16/16;none;none;none;none;none
1880;448.0;3.0;rest;rest;;145;0;4;Violoncello;448.0;4/4;16/16;none;none;none;none;none
1881;451.0;1.0;A-1;2;44.0;145;0;4;Violoncello;448.0;4/4;16/16;none;none;none;none;none
1882;452.0;1.0;G;2;43.0;146;0;4;Violoncello;452.0;4/4;16/16;none;none;none;none;none
1883;453.0;1.0;D;3;50.0;146;0;4;Violoncello;452.0;4/4;16/16;none;none;none;none;none
1884;454.0;1.0;E-1;3;51.0;146;0;4;Violoncello;452.0;4/4;16/16;none;none;none;none;none
1885;455.0;1.0;B-1;2;46.0;146;0;4;Violoncello;452.0;4/4;16/16;none;none;none;none;none
1886;456.0;1.0;E-1;3;51.0;147;0;4;Violoncello;456.0;4/4;16/16;none;none;none;none;none
1887;457.0;1.0;B-1;2;46.0;147;0;4;Violoncello;456.0;4/4;16/16;none;none;none;none;none
1888;458.0;1.0;A0;2;45.0;147;0;4;Violoncello;456.0;4/4;16/16;none;none;none;none;none
1889;459.0;1.0;rest;rest;;147;0;4;Violoncello;456.0;4/4;16/16;none;none;none;none;none
1890;460.0;1.0;C;4;60.0;148;0;4;Violoncello;460.0;4/4;16/16;none;none;none;none;none
1891;461.0;1.0;E-1;3;51.0;148;0;4;Violoncello;460.0;4/4;16/16;none;none;none;none;none
1892;462.0;1.0;D;3;50.0;148;0;4;Violoncello;460.0;4/4;16/16;none;none;none;none;none
1893;463.0;1.0;rest;rest;;148;0;4;Violoncello;460.0;4/4;16/16;none;none;none;none;none
1894;464.0;1.0;rest;rest;;149;0;4;Violoncello;464.0;4/4;16/16;none;none;none;none;none
1895;465.0;1.0;D;3;50.0;149;0;4;Violoncello;464.0;4/4;16/16;none;none;none;none;none
1896;466.0;1.0;E-1;3;51.0;149;0;4;Violoncello;464.0;4/4;16/16;none;none;none;none;none
1897;467.0;1.0;A-1;2;44.0;149;0;4;Violoncello;464.0;4/4;16/16;none;none;none;none;none
1898;468.0;2.0;B-1;2;46.0;150;0;4;Violoncello;468.0;4/4;16/16;none;none;none;none;none
1899;470.0;0.5;E-1;2;39.0;150;0;4;Violoncello;468.0;4/4;16/16;none;none;none;none;none
1900;470.5;0.5;rest;rest;;150;0;4;Violoncello;468.0;4/4;16/16;none;none;none;none;none
1901;471.0;0.5;E-1;3;51.0;150;0;4;Violoncello;468.0;4/4;16/16;none;none;none;none;none
1902;471.5;0.5;rest;rest;;150;0;4;Violoncello;468.0;4/4;16/16;none;none;none;none;none
1903;472.0;0.5;F;3;53.0;151;0;4;Violoncello;472.0;4/4;16/16;none;none;none;none;none
1904;472.5;0.5;rest;rest;;151;0;4;Violoncello;472.0;4/4;16/16;none;none;none;none;none
1905;473.0;0.5;B-1;2;46.0;151;0;4;Violoncello;472.0;4/4;16/16;none;none;none;none;none
1906;473.5;0.5;rest;rest;;151;0;4;Violoncello;472.0;4/4;16/16;none;none;none;none;none
1907;474.0;0.5;E-1;3;51.0;151;0;4;Violoncello;472.0;4/4;16/16;none;none;none;none;none
1908;474.5;0.5;rest;rest;;151;0;4;Violoncello;472.0;4/4;16/16;none;none;none;none;none
1909;475.0;0.5;E-1;3;51.0;151;0;4;Violoncello;472.0;4/4;16/16;none;none;none;none;none
1910;475.5;0.5;rest;rest;;151;0;4;Violoncello;472.0;4/4;16/16;none;none;none;none;none
1911;476.0;0.5;F;3;53.0;152;0;4;Violoncello;476.0;4/4;16/16;none;none;none;none;none
1912;476.5;0.5;rest;rest;;152;0;4;Violoncello;476.0;4/4;16/16;none;none;none;none;none
1913;477.0;0.5;B-1;2;46.0;152;0;4;Violoncello;476.0;4/4;16/16;none;none;none;none;none
1914;477.5;0.5;rest;rest;;152;0;4;Violoncello;476.0;4/4;16/16;none;none;none;none;none
1915;478.0;0.5;E-1;3;51.0;152;0;4;Violoncello;476.0;4/4;16/16;none;none;none;none;none
1916;478.5;0.5;rest;rest;;152;0;4;Violoncello;476.0;4/4;16/16;none;none;none;none;none
1917;479.0;0.5;E-1;3;51.0;152;0;4;Violoncello;476.0;4/4;16/16;none;none;none;none;none
1918;479.5;0.5;rest;rest;;152;0;4;Violoncello;476.0;4/4;16/16;none;none;none;none;none
1919;480.0;0.5;D-1;3;49.0;153;0;4;Violoncello;480.0;4/4;16/16;none;none;none;none;none
1920;480.5;0.5;rest;rest;;153;0;4;Violoncello;480.0;4/4;16/16;none;none;none;none;none
1921;481.0;0.5;D-1;3;49.0;153;0;4;Violoncello;480.0;4/4;16/16;none;none;none;none;none
1922;481.5;0.5;rest;rest;;153;0;4;Violoncello;480.0;4/4;16/16;none;none;none;none;none
1923;482.0;0.5;C;3;48.0;153;0;4;Violoncello;480.0;4/4;16/16;none;none;none;none;none
1924;482.5;0.5;rest;rest;;153;0;4;Violoncello;480.0;4/4;16/16;none;none;none;none;none
1925;483.0;0.5;A-1;2;44.0;153;0;4;Violoncello;480.0;4/4;16/16;none;none;none;none;none
1926;483.5;0.5;rest;rest;;153;0;4;Violoncello;480.0;4/4;16/16;none;none;none;none;none
1927;484.0;0.5;B-1;2;46.0;154;0;4;Violoncello;484.0;4/4;16/16;none;none;none;none;none
1928;484.5;0.5;rest;rest;;154;0;4;Violoncello;484.0;4/4;16/16;none;none;none;none;none
1929;485.0;0.5;A-1;3;56.0;154;0;4;Violoncello;484.0;4/4;16/16;none;none;none;none;none
1930;485.5;0.5;rest;rest;;154;0;4;Violoncello;484.0;4/4;16/16;none;none;none;none;none
1931;486.0;0.5;G;3;55.0;154;0;4;Violoncello;484.0;4/4;16/16;none;none;none;none;none
1932;486.5;0.5;rest;rest;;154;0;4;Violoncello;484.0;4/4;16/16;none;none;none;none;none
1933;487.0;0.5;E-1;3;51.0;154;0;4;Violoncello;484.0;4/4;16/16;none;none;none;none;none
1934;487.5;0.5;rest;rest;;154;0;4;Violoncello;484.0;4/4;16/16;none;none;none;none;none
1935;488.0;0.5;F;3;53.0;155;0;4;Violoncello;488.0;4/4;16/16;none;none;none;none;none
1936;488.5;0.5;rest;rest;;155;0;4;Violoncello;488.0;4/4;16/16;none;none;none;none;none
1937;489.0;0.5;B-1;2;46.0;155;0;4;Violoncello;488.0;4/4;16/16;none;none;none;none;none
1938;489.5;0.5;rest;rest;;155;0;4;Violoncello;488.0;4/4;16/16;none;none;none;none;none
1939;490.0;0.5;C;3;48.0;155;0;4;Violoncello;488.0;4/4;16/16;none;none;none;none;none
1940;490.5;0.5;rest;rest;;155;0;4;Violoncello;488.0;4/4;16/16;none;none;none;none;none
1941;491.0;0.5;A-1;2;44.0;155;0;4;Violoncello;488.0;4/4;16/16;none;none;none;none;none
1942;491.5;0.5;rest;rest;;155;0;4;Violoncello;488.0;4/4;16/16;none;none;none;none;none
1943;492.0;0.5;B-1;2;46.0;156;0;4;Violoncello;492.0;4/4;16/16;none;none;none;none;none
1944;492.5;0.5;rest;rest;;156;0;4;Violoncello;492.0;4/4;16/16;none;none;none;none;none
1945;493.0;0.5;B-1;2;46.0;156;0;4;Violoncello;492.0;4/4;16/16;none;none;none;none;none
1946;493.5;0.5;rest;rest;;156;0;4;Violoncello;492.0;4/4;16/16;none;none;none;none;none
1947;494.0;0.5;B0;2;47.0;156;0;4;Violoncello;492.0;4/4;16/16;none;none;none;none;none
1948;494.5;0.5;C;3;48.0;156;0;4;Violoncello;492.0;4/4;16/16;none;none;none;none;none
1949;495.0;0.5;A-1;2;44.0;156;0;4;Violoncello;492.0;4/4;16/16;none;none;none;none;none
1950;495.5;0.5;rest;rest;;156;0;4;Violoncello;492.0;4/4;16/16;none;none;none;none;none
1951;496.0;0.5;B-1;2;46.0;157;0;4;Violoncello;496.0;4/4;16/16;none;none;none;none;none
1952;496.5;0.5;rest;rest;;157;0;4;Violoncello;496.0;4/4;16/16;none;none;none;none;none
1953;497.0;0.5;B-1;2;46.0;157;0;4;Violoncello;496.0;4/4;16/16;none;none;none;none;none
1954;497.5;0.5;rest;rest;;157;0;4;Violoncello;496.0;4/4;16/16;none;none;none;none;none
1955;498.0;1.0;E-1;2;39.0;157;0;4;Violoncello;496.0;4/4;16/16;none;none;none;none;none
1956;499.0;0.5;rest;rest;;157;0;4;Violoncello;496.0;4/4;16/16;none;none;none;none;none
1957;499.5;0.5;D;3;50.0;157;0;4;Violoncello;496.0;4/4;16/16;none;none;none;none;none
1958;500.0;1.0;C;3;48.0;158;0;4;Violoncello;500.0;4/4;16/16;none;none;none;none;none
1959;501.0;0.5;rest;rest;;158;0;4;Violoncello;500.0;4/4;16/16;none;none;none;none;none
1960;501.5;0.5;F;3;53.0;158;0;4;Violoncello;500.0;4/4;16/16;none;none;none;none;none
1961;502.0;1.0;B-1;2;46.0;158;0;4;Violoncello;500.0;4/4;16/16;none;none;none;none;none
1962;503.0;0.5;rest;rest;;158;0;4;Violoncello;500.0;4/4;16/16;none;none;none;none;none
1963;503.5;0.5;G;3;55.0;158;0;4;Violoncello;500.0;4/4;16/16;none;none;none;none;none
1964;504.0;1.0;F;3;53.0;159;0;4;Violoncello;504.0;4/4;16/16;none;none;none;none;none
1965;505.0;0.5;rest;rest;;159;0;4;Violoncello;504.0;4/4;16/16;none;none;none;none;none
1966;505.5;0.5;B-1;2;46.0;159;0;4;Violoncello;504.0;4/4;16/16;none;none;none;none;none
1967;506.0;1.0;E-1;2;39.0;159;0;4;Violoncello;504.0;4/4;16/16;none;none;none;none;none
1968;507.0;1.0;rest;rest;;159;0;4;Violoncello;504.0;4/4;16/16;none;none;none;none;none
