;Onset;Duration;Pitch;Octave;MIDI;Measure;Voice;PartID;PartName;MeasureOnset;TimeSignature;TimeSignatureAdjusted;Upbeat;UpbeatMeasure;ChordTag;TieType;GraceTag
284;69.0;1.0;A;3;57.0;24;1;4;Basso Continuo;69.0;3/4;12/16;none;none;none;none;none
285;70.0;1.0;F;3;53.0;24;1;4;Basso Continuo;69.0;3/4;12/16;none;none;none;none;none
286;71.0;1.0;D;3;50.0;24;1;4;Basso Continuo;69.0;3/4;12/16;none;none;none;none;none
287;72.0;1.0;G;3;55.0;25;1;4;Basso Continuo;72.0;3/4;12/16;none;none;none;none;none
288;73.0;1.0;A;3;57.0;25;1;4;Basso Continuo;72.0;3/4;12/16;none;none;none;none;none
289;74.0;1.0;A;2;45.0;25;1;4;Basso Continuo;72.0;3/4;12/16;none;none;none;none;none
290;75.0;2.0;D;3;50.0;26;1;4;Basso Continuo;75.0;3/4;12/16;none;none;none;none;none
291;77.0;1.0;G;3;55.0;26;1;4;Basso Continuo;75.0;3/4;12/16;none;none;none;none;none
292;78.0;1.0;E;3;52.0;27;1;4;Basso Continuo;78.0;3/4;12/16;none;none;none;none;none
293;79.0;1.0;C;3;48.0;27;1;4;Basso Continuo;78.0;3/4;12/16;none;none;none;none;none
294;80.0;1.0;A;2;45.0;27;1;4;Basso Continuo;78.0;3/4;12/16;none;none;none;none;none
295;81.0;1.0;B-1;2;46.0;28;1;4;Basso Continuo;81.0;3/4;12/16;none;none;none;none;none
296;82.0;2.0;B;2;47.0;28;1;4;Basso Continuo;81.0;3/4;12/16;none;none;none;none;none
297;84.0;2.0;C;3;48.0;29;1;4;Basso Continuo;84.0;3/4;12/16;none;none;none;none;none
298;86.0;1.0;A;2;45.0;29;1;4;Basso Continuo;84.0;3/4;12/16;none;none;none;none;none
299;87.0;2.0;B-1;2;46.0;30;1;4;Basso Continuo;87.0;3/4;12/16;none;none;none;none;none
300;89.0;1.0;G;2;43.0;30;1;4;Basso Continuo;87.0;3/4;12/16;none;none;none;none;none
301;90.0;1.0;C;3;48.0;31;1;4;Basso Continuo;90.0;3/4;12/16;none;none;none;none;none
302;91.0;1.0;D-1;3;49.0;31;1;4;Basso Continuo;90.0;3/4;12/16;none;none;none;none;none
303;92.0;1.0;A-1;2;44.0;31;1;4;Basso Continuo;90.0;3/4;12/16;none;none;none;none;none
304;93.0;1.0;B-1;2;46.0;32;1;4;Basso Continuo;93.0;3/4;12/16;none;none;none;none;none
305;94.0;1.0;C;3;48.0;32;1;4;Basso Continuo;93.0;3/4;12/16;none;none;none;none;none
306;95.0;1.0;C;2;36.0;32;1;4;Basso Continuo;93.0;3/4;12/16;none;none;none;none;none
307;96.0;2.0;F;2;41.0;33;1;4;Basso Continuo;96.0;3/4;12/16;none;none;none;none;none
308;98.0;1.0;A;2;45.0;33;1;4;Basso Continuo;96.0;3/4;12/16;none;none;none;none;none
309;99.0;2.0;B-1;2;46.0;34;1;4;Basso Continuo;99.0;3/4;12/16;none;none;none;none;none
310;101.0;1.0;G;2;43.0;34;1;4;Basso Continuo;99.0;3/4;12/16;none;none;none;none;none
311;102.0;1.0;C;3;48.0;35;1;4;Basso Continuo;102.0;3/4;12/16;none;none;none;none;none
312;103.0;1.0;D-1;3;49.0;35;1;4;Basso Continuo;102.0;3/4;12/16;none;none;none;none;none
313;104.0;1.0;A-1;2;44.0;35;1;4;Basso Continuo;102.0;3/4;12/16;none;none;none;none;none
314;105.0;1.0;B-1;2;46.0;36;1;4;Basso Continuo;105.0;3/4;12/16;none;none;none;none;none
315;106.0;1.0;C;3;48.0;36;1;4;Basso Continuo;105.0;3/4;12/16;none;none;none;none;none
316;107.0;1.0;C;2;36.0;36;1;4;Basso Continuo;105.0;3/4;12/16;none;none;none;none;none
317;108.0;3.0;F;2;41.0;37;1;4;Basso Continuo;108.0;3/4;12/16;none;none;none;none;none
