;Onset;Duration;Pitch;Octave;MIDI;Measure;Voice;PartID;PartName;MeasureOnset;TimeSignature;TimeSignatureAdjusted;Upbeat;UpbeatMeasure;ChordTag;TieType;GraceTag
276;62.0;1.0;B;2;47.0;16;13;1;Soprano.;60.0;4/4;16/16;none;none;none;none;none
277;0.0;1.0;E;2;40.0;1;1;2;Continuo.;0.0;4/4;16/16;none;none;none;none;none
278;4.0;1.0;E;3;52.0;2;1;2;Continuo.;4.0;4/4;16/16;none;none;none;none;none
279;5.0;1.0;D;3;50.0;2;1;2;Continuo.;4.0;4/4;16/16;none;none;none;none;none
280;6.0;1.0;G;3;55.0;2;1;2;Continuo.;4.0;4/4;16/16;none;none;none;none;none
281;7.0;0.5;D;3;50.0;2;1;2;Continuo.;4.0;4/4;16/16;none;none;none;none;none
282;7.5;0.5;C1;3;49.0;2;1;2;Continuo.;4.0;4/4;16/16;none;none;none;none;none
283;8.0;0.5;B;2;47.0;3;1;2;Continuo.;8.0;4/4;16/16;none;none;none;none;none
284;8.5;0.5;G;3;55.0;3;1;2;Continuo.;8.0;4/4;16/16;none;none;none;none;none
285;9.0;0.5;E;3;52.0;3;1;2;Continuo.;8.0;4/4;16/16;none;none;none;none;none
286;9.5;0.5;F1;3;54.0;3;1;2;Continuo.;8.0;4/4;16/16;none;none;none;none;none
287;10.0;1.0;B;2;47.0;3;1;2;Continuo.;8.0;4/4;16/16;none;none;none;none;none
288;11.0;1.0;F1;3;54.0;3;1;2;Continuo.;8.0;4/4;16/16;none;none;none;none;none
289;12.0;1.0;B;3;59.0;4;1;2;Continuo.;12.0;4/4;16/16;none;none;none;none;none
290;13.0;1.0;A;3;57.0;4;1;2;Continuo.;12.0;4/4;16/16;none;none;none;none;none
291;14.0;1.0;G;3;55.0;4;1;2;Continuo.;12.0;4/4;16/16;none;none;none;none;none
292;15.0;1.0;F1;3;54.0;4;1;2;Continuo.;12.0;4/4;16/16;none;none;none;none;none
293;16.0;1.0;E;3;52.0;5;1;2;Continuo.;16.0;4/4;16/16;none;none;none;none;none
294;17.0;1.0;B;2;47.0;5;1;2;Continuo.;16.0;4/4;16/16;none;none;none;none;none
295;18.0;1.0;E;2;40.0;5;1;2;Continuo.;16.0;4/4;16/16;none;none;none;none;none
296;20.0;0.5;E;3;52.0;6;1;2;Continuo.;20.0;4/4;16/16;none;none;none;none;none
297;20.5;0.5;D;3;50.0;6;1;2;Continuo.;20.0;4/4;16/16;none;none;none;none;none
298;24.0;0.5;C1;3;49.0;7;1;2;Continuo.;24.0;4/4;16/16;none;none;none;none;none
299;24.5;0.5;B;2;47.0;7;1;2;Continuo.;24.0;4/4;16/16;none;none;none;none;none
300;25.0;0.5;C1;3;49.0;7;1;2;Continuo.;24.0;4/4;16/16;none;none;none;none;none
301;25.5;0.5;A;2;45.0;7;1;2;Continuo.;24.0;4/4;16/16;none;none;none;none;none
302;26.0;1.0;D;3;50.0;7;1;2;Continuo.;24.0;4/4;16/16;none;none;none;none;none
303;27.0;0.5;G;3;55.0;7;1;2;Continuo.;24.0;4/4;16/16;none;none;none;none;none
304;27.5;0.5;F1;3;54.0;7;1;2;Continuo.;24.0;4/4;16/16;none;none;none;none;none
305;28.0;1.0;E;3;52.0;8;1;2;Continuo.;28.0;4/4;16/16;none;none;none;none;none
306;29.0;1.0;F1;3;54.0;8;1;2;Continuo.;28.0;4/4;16/16;none;none;none;none;none
307;30.0;1.0;B;2;47.0;8;1;2;Continuo.;28.0;4/4;16/16;none;none;none;none;none
308;31.0;0.5;E;3;52.0;8;1;2;Continuo.;28.0;4/4;16/16;none;none;none;none;none
309;31.5;0.5;F1;3;54.0;8;1;2;Continuo.;28.0;4/4;16/16;none;none;none;none;none
310;32.0;1.0;G;3;55.0;9;1;2;Continuo.;32.0;4/4;16/16;none;none;none;none;none
311;33.0;1.0;A;3;57.0;9;1;2;Continuo.;32.0;4/4;16/16;none;none;none;none;none
312;34.0;1.0;D;3;50.0;9;1;2;Continuo.;32.0;4/4;16/16;none;none;none;none;none
313;35.0;0.5;G;3;55.0;9;1;2;Continuo.;32.0;4/4;16/16;none;none;none;none;none
314;35.5;0.5;F1;3;54.0;9;1;2;Continuo.;32.0;4/4;16/16;none;none;none;none;none
315;36.0;1.0;E;3;52.0;10;1;2;Continuo.;36.0;4/4;16/16;none;none;none;none;none
316;37.0;1.0;F1;3;54.0;10;1;2;Continuo.;36.0;4/4;16/16;none;none;none;none;none
317;38.0;1.0;B;2;47.0;10;1;2;Continuo.;36.0;4/4;16/16;none;none;none;none;none
318;39.0;1.0;F1;3;54.0;10;1;2;Continuo.;36.0;4/4;16/16;none;none;none;none;none
319;40.0;1.0;B;3;59.0;11;1;2;Continuo.;40.0;4/4;16/16;none;none;none;none;none
320;41.0;0.5;E;3;52.0;11;1;2;Continuo.;40.0;4/4;16/16;none;none;none;none;none
321;41.5;0.5;F1;3;54.0;11;1;2;Continuo.;40.0;4/4;16/16;none;none;none;none;none
322;42.0;1.0;G;3;55.0;11;1;2;Continuo.;40.0;4/4;16/16;none;none;none;none;none
323;43.0;0.5;F1;3;54.0;11;1;2;Continuo.;40.0;4/4;16/16;none;none;none;none;none
324;43.5;0.5;E;3;52.0;11;1;2;Continuo.;40.0;4/4;16/16;none;none;none;none;none
325;44.0;1.0;D1;3;51.0;12;1;2;Continuo.;44.0;4/4;16/16;none;none;none;none;none
326;45.0;1.0;E;3;52.0;12;1;2;Continuo.;44.0;4/4;16/16;none;none;none;none;none
327;46.0;1.0;B;2;47.0;12;1;2;Continuo.;44.0;4/4;16/16;none;none;none;none;none
328;47.0;0.5;E;3;52.0;12;1;2;Continuo.;44.0;4/4;16/16;none;none;none;none;none
329;47.5;0.5;D;3;50.0;12;1;2;Continuo.;44.0;4/4;16/16;none;none;none;none;none
330;48.0;0.5;C;3;48.0;13;1;2;Continuo.;48.0;4/4;16/16;none;none;none;none;none
331;48.5;0.5;B;2;47.0;13;1;2;Continuo.;48.0;4/4;16/16;none;none;none;none;none
332;49.0;1.0;A;2;45.0;13;1;2;Continuo.;48.0;4/4;16/16;none;none;none;none;none
333;50.0;1.0;G;2;43.0;13;1;2;Continuo.;48.0;4/4;16/16;none;none;none;none;none
334;51.0;0.5;A;2;45.0;13;1;2;Continuo.;48.0;4/4;16/16;none;none;none;none;none
335;51.5;0.5;B;2;47.0;13;1;2;Continuo.;48.0;4/4;16/16;none;none;none;none;none
336;52.0;0.5;C;3;48.0;14;1;2;Continuo.;52.0;4/4;16/16;none;none;none;none;none
337;52.5;0.5;A;2;45.0;14;1;2;Continuo.;52.0;4/4;16/16;none;none;none;none;none
338;53.0;1.0;B;2;47.0;14;1;2;Continuo.;52.0;4/4;16/16;none;none;none;none;none
339;54.0;1.0;E;2;40.0;14;1;2;Continuo.;52.0;4/4;16/16;none;none;none;none;none
340;55.0;1.0;E;3;52.0;14;1;2;Continuo.;52.0;4/4;16/16;none;none;none;none;none
341;56.0;0.5;A;3;57.0;15;1;2;Continuo.;56.0;4/4;16/16;none;none;none;none;none
342;56.5;0.5;G;3;55.0;15;1;2;Continuo.;56.0;4/4;16/16;none;none;none;none;none
343;57.0;0.5;F1;3;54.0;15;1;2;Continuo.;56.0;4/4;16/16;none;none;none;none;none
344;57.5;0.5;E;3;52.0;15;1;2;Continuo.;56.0;4/4;16/16;none;none;none;none;none
345;58.0;1.0;D;3;50.0;15;1;2;Continuo.;56.0;4/4;16/16;none;none;none;none;none
346;59.0;0.5;E;3;52.0;15;1;2;Continuo.;56.0;4/4;16/16;none;none;none;none;none
347;59.5;0.5;F1;3;54.0;15;1;2;Continuo.;56.0;4/4;16/16;none;none;none;none;none
348;60.0;0.5;G;3;55.0;16;1;2;Continuo.;60.0;4/4;16/16;none;none;none;none;none
349;60.5;0.5;E;3;52.0;16;1;2;Continuo.;60.0;4/4;16/16;none;none;none;none;none
350;61.0;1.0;F1;3;54.0;16;1;2;Continuo.;60.0;4/4;16/16;none;none;none;none;none
351;62.0;1.0;B;2;47.0;16;1;2;Continuo.;60.0;4/4;16/16;none;none;none;none;none
