;Onset;Duration;Pitch;Octave;MIDI;Measure;Voice;PartID;PartName;MeasureOnset;TimeSignature;TimeSignatureAdjusted;Upbeat;UpbeatMeasure;ChordTag;TieType;GraceTag
363;114.0;2.0;C;4;60.0;10;0;3;Tenor;108.0;3/1;12/4;none;none;none;none;none
364;116.0;4.0;F;4;65.0;10;0;3;Tenor;108.0;3/1;12/4;none;none;none;none;none
365;120.0;3.0;E;4;64.0;11;0;3;Tenor;120.0;3/1;12/4;none;none;none;none;none
366;123.0;1.0;D;4;62.0;11;0;3;Tenor;120.0;3/1;12/4;none;none;none;none;none
367;124.0;2.0;C;4;60.0;11;0;3;Tenor;120.0;3/1;12/4;none;none;none;none;none
368;126.0;2.0;A;3;57.0;11;0;3;Tenor;120.0;3/1;12/4;none;none;none;none;none
369;128.0;2.0;B;3;59.0;11;0;3;Tenor;120.0;3/1;12/4;none;none;none;none;none
370;130.0;2.0;E;3;52.0;11;0;3;Tenor;120.0;3/1;12/4;none;none;none;none;none
371;132.0;2.0;rest;rest;;12;0;3;Tenor;132.0;3/1;12/4;none;none;none;none;none
372;134.0;2.0;A;3;57.0;12;0;3;Tenor;132.0;3/1;12/4;none;none;none;none;none
373;136.0;2.0;D;3;50.0;12;0;3;Tenor;132.0;3/1;12/4;none;none;none;none;none
374;138.0;3.0;A;3;57.0;12;0;3;Tenor;132.0;3/1;12/4;none;none;none;none;none
375;141.0;3.0;D;4;62.0;12;0;3;Tenor;132.0;3/1;12/4;none;none;none;none;none
376;144.0;12.0;B;3;59.0;13;0;3;Tenor;144.0;3/1;12/4;none;none;none;none;none
377;156.0;8.0;rest;rest;;14;0;3;Tenor;156.0;2/1;8/4;none;none;none;none;none
378;164.0;8.0;rest;rest;;15;0;3;Tenor;164.0;2/1;8/4;none;none;none;none;none
379;172.0;8.0;rest;rest;;16;0;3;Tenor;172.0;2/1;8/4;none;none;none;none;none
380;180.0;8.0;rest;rest;;17;0;3;Tenor;180.0;2/1;8/4;none;none;none;none;none
381;188.0;8.0;rest;rest;;18;0;3;Tenor;188.0;2/1;8/4;none;none;none;none;none
382;196.0;8.0;rest;rest;;19;0;3;Tenor;196.0;2/1;8/4;none;none;none;none;none
383;204.0;8.0;A;3;57.0;20;0;3;Tenor;204.0;2/1;8/4;none;none;none;none;none
384;212.0;8.0;G;3;55.0;21;0;3;Tenor;212.0;2/1;8/4;none;none;none;none;none
385;220.0;4.0;F;3;53.0;22;0;3;Tenor;220.0;2/1;8/4;none;none;none;none;none
386;224.0;4.0;D;3;50.0;22;0;3;Tenor;220.0;2/1;8/4;none;none;none;none;none
387;228.0;4.0;E;3;52.0;23;0;3;Tenor;228.0;2/1;8/4;none;none;none;none;none
388;232.0;6.0;A;3;57.0;23;0;3;Tenor;228.0;2/1;8/4;none;none;none;start;none
389;238.0;2.0;G;3;55.0;24;0;3;Tenor;236.0;2/1;8/4;none;none;none;none;none
390;240.0;4.0;G;3;55.0;24;0;3;Tenor;236.0;2/1;8/4;none;none;none;none;none
391;244.0;6.0;F;3;53.0;25;0;3;Tenor;244.0;2/1;8/4;none;none;none;none;none
392;250.0;2.0;D;3;50.0;25;0;3;Tenor;244.0;2/1;8/4;none;none;none;none;none
393;252.0;2.0;E;3;52.0;26;0;3;Tenor;252.0;2/1;8/4;none;none;none;none;none
394;254.0;1.0;F;3;53.0;26;0;3;Tenor;252.0;2/1;8/4;none;none;none;none;none
395;255.0;1.0;G;3;55.0;26;0;3;Tenor;252.0;2/1;8/4;none;none;none;none;none
396;256.0;2.0;A;3;57.0;26;0;3;Tenor;252.0;2/1;8/4;none;none;none;none;none
397;258.0;2.0;C;4;60.0;26;0;3;Tenor;252.0;2/1;8/4;none;none;none;none;none
398;260.0;2.0;B;3;59.0;27;0;3;Tenor;260.0;2/1;8/4;none;none;none;none;none
399;262.0;4.0;A;3;57.0;27;0;3;Tenor;260.0;2/1;8/4;none;none;none;none;none
400;266.0;2.0;G1;3;56.0;27;0;3;Tenor;260.0;2/1;8/4;none;none;none;none;none
401;268.0;8.0;A;3;57.0;28;0;3;Tenor;268.0;2/1;8/4;none;none;none;none;none
402;276.0;8.0;E;4;64.0;29;0;3;Tenor;276.0;2/1;8/4;none;none;none;none;none
403;284.0;8.0;F;4;65.0;30;0;3;Tenor;284.0;2/1;8/4;none;none;none;none;none
404;292.0;8.0;E;4;64.0;31;0;3;Tenor;292.0;2/1;8/4;none;none;none;none;none
405;300.0;4.0;A;3;57.0;32;0;3;Tenor;300.0;2/1;8/4;none;none;none;none;none
406;304.0;4.0;B;3;59.0;32;0;3;Tenor;300.0;2/1;8/4;none;none;none;none;none
407;308.0;4.0;C;4;60.0;33;0;3;Tenor;308.0;2/1;8/4;none;none;none;none;none
408;312.0;4.0;D;4;62.0;33;0;3;Tenor;308.0;2/1;8/4;none;none;none;none;none
409;316.0;4.0;B;3;59.0;34;0;3;Tenor;316.0;2/1;8/4;none;none;none;none;none
410;320.0;4.0;E;3;52.0;34;0;3;Tenor;316.0;2/1;8/4;none;none;none;none;none
411;324.0;6.0;F;3;53.0;35;0;3;Tenor;324.0;2/1;8/4;none;none;none;none;none
412;330.0;1.0;E;3;52.0;35;0;3;Tenor;324.0;2/1;8/4;none;none;none;none;none
413;331.0;1.0;D;3;50.0;35;0;3;Tenor;324.0;2/1;8/4;none;none;none;none;none
414;332.0;4.0;F;3;53.0;36;0;3;Tenor;332.0;2/1;8/4;none;none;none;none;none
415;336.0;4.0;E;3;52.0;36;0;3;Tenor;332.0;2/1;8/4;none;none;none;none;none
416;340.0;4.0;F;3;53.0;37;0;3;Tenor;340.0;2/1;8/4;none;none;none;none;none
417;344.0;4.0;G;3;55.0;37;0;3;Tenor;340.0;2/1;8/4;none;none;none;none;none
418;348.0;4.0;E;3;52.0;38;0;3;Tenor;348.0;2/1;8/4;none;none;none;none;none
419;352.0;4.0;D;3;50.0;38;0;3;Tenor;348.0;2/1;8/4;none;none;none;none;none
420;356.0;8.0;A;3;57.0;39;0;3;Tenor;356.0;2/1;8/4;none;none;none;none;none
421;364.0;8.0;B-1;3;58.0;40;0;3;Tenor;364.0;2/1;8/4;none;none;none;none;none
422;372.0;8.0;A;3;57.0;41;0;3;Tenor;372.0;2/1;8/4;none;none;none;none;none
423;380.0;12.0;rest;rest;;42;0;3;Tenor;380.0;3/1;12/4;none;none;none;none;none
424;392.0;12.0;rest;rest;;43;0;3;Tenor;392.0;3/1;12/4;none;none;none;none;none
425;404.0;12.0;rest;rest;;44;0;3;Tenor;404.0;3/1;12/4;none;none;none;none;none
426;416.0;12.0;rest;rest;;45;0;3;Tenor;416.0;3/1;12/4;none;none;none;none;none
427;428.0;12.0;rest;rest;;46;0;3;Tenor;428.0;3/1;12/4;none;none;none;none;none
428;440.0;12.0;rest;rest;;47;0;3;Tenor;440.0;3/1;12/4;none;none;none;none;none
429;452.0;4.0;E;4;64.0;48;0;3;Tenor;452.0;3/1;12/4;none;none;none;none;none
430;456.0;2.0;D;4;62.0;48;0;3;Tenor;452.0;3/1;12/4;none;none;none;none;none
431;458.0;4.0;C;4;60.0;48;0;3;Tenor;452.0;3/1;12/4;none;none;none;none;none
432;462.0;2.0;A;3;57.0;48;0;3;Tenor;452.0;3/1;12/4;none;none;none;none;none
433;464.0;2.0;B;3;59.0;49;0;3;Tenor;464.0;3/1;12/4;none;none;none;none;none
434;466.0;2.0;E;4;64.0;49;0;3;Tenor;464.0;3/1;12/4;none;none;none;none;none
435;468.0;2.0;D;4;62.0;49;0;3;Tenor;464.0;3/1;12/4;none;none;none;none;none
436;470.0;4.0;C;4;60.0;49;0;3;Tenor;464.0;3/1;12/4;none;none;none;none;none
437;474.0;2.0;A;3;57.0;49;0;3;Tenor;464.0;3/1;12/4;none;none;none;none;none
438;476.0;2.0;B;3;59.0;50;0;3;Tenor;476.0;3/1;12/4;none;none;none;none;none
439;478.0;2.0;E;4;64.0;50;0;3;Tenor;476.0;3/1;12/4;none;none;none;none;none
440;480.0;2.0;D;4;62.0;50;0;3;Tenor;476.0;3/1;12/4;none;none;none;none;none
441;482.0;2.0;C;4;60.0;50;0;3;Tenor;476.0;3/1;12/4;none;none;none;none;none
442;484.0;4.0;A;3;57.0;50;0;3;Tenor;476.0;3/1;12/4;none;none;none;none;none
443;488.0;2.0;B;3;59.0;51;0;3;Tenor;488.0;3/1;12/4;none;none;none;none;none
444;490.0;3.0;E;4;64.0;51;0;3;Tenor;488.0;3/1;12/4;none;none;none;none;none
445;493.0;1.0;D;4;62.0;51;0;3;Tenor;488.0;3/1;12/4;none;none;none;none;none
446;494.0;1.0;C;4;60.0;51;0;3;Tenor;488.0;3/1;12/4;none;none;none;none;none
447;495.0;1.0;A;3;57.0;51;0;3;Tenor;488.0;3/1;12/4;none;none;none;none;none
448;496.0;4.0;B;3;59.0;51;0;3;Tenor;488.0;3/1;12/4;none;none;none;none;none
449;500.0;2.0;rest;rest;;52;0;3;Tenor;500.0;3/1;12/4;none;none;none;none;none
450;502.0;2.0;A;3;57.0;52;0;3;Tenor;500.0;3/1;12/4;none;none;none;none;none
451;504.0;2.0;G;3;55.0;52;0;3;Tenor;500.0;3/1;12/4;none;none;none;none;none
452;506.0;4.0;F;3;53.0;52;0;3;Tenor;500.0;3/1;12/4;none;none;none;none;none
453;510.0;2.0;D;3;50.0;52;0;3;Tenor;500.0;3/1;12/4;none;none;none;none;none
454;512.0;2.0;E;3;52.0;53;0;3;Tenor;512.0;3/1;12/4;none;none;none;none;none
455;514.0;2.0;A;3;57.0;53;0;3;Tenor;512.0;3/1;12/4;none;none;none;none;none
456;516.0;2.0;G;3;55.0;53;0;3;Tenor;512.0;3/1;12/4;none;none;none;none;none
457;518.0;4.0;F;3;53.0;53;0;3;Tenor;512.0;3/1;12/4;none;none;none;none;none
458;522.0;2.0;D;3;50.0;53;0;3;Tenor;512.0;3/1;12/4;none;none;none;none;none
459;524.0;2.0;E;3;52.0;54;0;3;Tenor;524.0;3/1;12/4;none;none;none;none;none
460;526.0;2.0;A;3;57.0;54;0;3;Tenor;524.0;3/1;12/4;none;none;none;none;none
461;528.0;2.0;G;3;55.0;54;0;3;Tenor;524.0;3/1;12/4;none;none;none;none;none
462;530.0;2.0;F;3;53.0;54;0;3;Tenor;524.0;3/1;12/4;none;none;none;none;none
463;532.0;4.0;D;3;50.0;54;0;3;Tenor;524.0;3/1;12/4;none;none;none;none;none
464;536.0;2.0;E;3;52.0;55;0;3;Tenor;536.0;3/1;12/4;none;none;none;none;none
465;538.0;2.0;E;4;64.0;55;0;3;Tenor;536.0;3/1;12/4;none;none;none;none;none
466;540.0;2.0;D;4;62.0;55;0;3;Tenor;536.0;3/1;12/4;none;none;none;none;none
467;542.0;4.0;C;4;60.0;55;0;3;Tenor;536.0;3/1;12/4;none;none;none;none;none
468;546.0;2.0;A;3;57.0;55;0;3;Tenor;536.0;3/1;12/4;none;none;none;none;none
469;548.0;2.0;B;3;59.0;56;0;3;Tenor;548.0;3/1;12/4;none;none;none;none;none
470;550.0;2.0;E;4;64.0;56;0;3;Tenor;548.0;3/1;12/4;none;none;none;none;none
471;552.0;2.0;D;4;62.0;56;0;3;Tenor;548.0;3/1;12/4;none;none;none;none;none
472;554.0;2.0;C;4;60.0;56;0;3;Tenor;548.0;3/1;12/4;none;none;none;none;none
473;556.0;4.0;A;3;57.0;56;0;3;Tenor;548.0;3/1;12/4;none;none;none;none;none
474;560.0;2.0;B;3;59.0;57;0;3;Tenor;560.0;3/1;12/4;none;none;none;none;none
475;562.0;2.0;E;4;64.0;57;0;3;Tenor;560.0;3/1;12/4;none;none;none;none;none
476;564.0;2.0;D;4;62.0;57;0;3;Tenor;560.0;3/1;12/4;none;none;none;none;none
477;566.0;2.0;C;4;60.0;57;0;3;Tenor;560.0;3/1;12/4;none;none;none;none;none
478;568.0;4.0;A;3;57.0;57;0;3;Tenor;560.0;3/1;12/4;none;none;none;none;none
479;572.0;12.0;B;3;59.0;58;0;3;Tenor;572.0;3/1;12/4;none;none;none;none;none
480;0.0;12.0;rest;rest;;1;0;4;Bassus;0.0;3/1;12/4;none;none;none;none;none
481;12.0;12.0;rest;rest;;2;0;4;Bassus;12.0;3/1;12/4;none;none;none;none;none
482;24.0;12.0;rest;rest;;3;0;4;Bassus;24.0;3/1;12/4;none;none;none;none;none
483;36.0;12.0;rest;rest;;4;0;4;Bassus;36.0;3/1;12/4;none;none;none;none;none
484;48.0;12.0;rest;rest;;5;0;4;Bassus;48.0;3/1;12/4;none;none;none;none;none
485;60.0;12.0;rest;rest;;6;0;4;Bassus;60.0;3/1;12/4;none;none;none;none;none
486;72.0;12.0;rest;rest;;7;0;4;Bassus;72.0;3/1;12/4;none;none;none;none;none
487;84.0;12.0;rest;rest;;8;0;4;Bassus;84.0;3/1;12/4;none;none;none;none;none
488;96.0;8.0;A;3;57.0;9;0;4;Bassus;96.0;3/1;12/4;none;none;none;none;none
489;104.0;4.0;G;3;55.0;9;0;4;Bassus;96.0;3/1;12/4;none;none;none;none;none
490;108.0;8.0;F;3;53.0;10;0;4;Bassus;108.0;3/1;12/4;none;none;none;none;none
491;116.0;4.0;D;3;50.0;10;0;4;Bassus;108.0;3/1;12/4;none;none;none;none;none
492;120.0;4.0;E;3;52.0;11;0;4;Bassus;120.0;3/1;12/4;none;none;none;none;none
493;124.0;4.0;A;3;57.0;11;0;4;Bassus;120.0;3/1;12/4;none;none;none;none;none
494;128.0;4.0;G;3;55.0;11;0;4;Bassus;120.0;3/1;12/4;none;none;none;none;none
495;132.0;8.0;F;3;53.0;12;0;4;Bassus;132.0;3/1;12/4;none;none;none;none;none
496;140.0;4.0;D;3;50.0;12;0;4;Bassus;132.0;3/1;12/4;none;none;none;none;none
497;144.0;12.0;E;3;52.0;13;0;4;Bassus;144.0;3/1;12/4;none;none;none;none;none
498;156.0;8.0;rest;rest;;14;0;4;Bassus;156.0;2/1;8/4;none;none;none;none;none
499;164.0;8.0;rest;rest;;15;0;4;Bassus;164.0;2/1;8/4;none;none;none;none;none
500;172.0;8.0;rest;rest;;16;0;4;Bassus;172.0;2/1;8/4;none;none;none;none;none
501;180.0;8.0;rest;rest;;17;0;4;Bassus;180.0;2/1;8/4;none;none;none;none;none
502;188.0;8.0;rest;rest;;18;0;4;Bassus;188.0;2/1;8/4;none;none;none;none;none
503;196.0;8.0;rest;rest;;19;0;4;Bassus;196.0;2/1;8/4;none;none;none;none;none
504;204.0;8.0;rest;rest;;20;0;4;Bassus;204.0;2/1;8/4;none;none;none;none;none
505;212.0;8.0;E;3;52.0;21;0;4;Bassus;212.0;2/1;8/4;none;none;none;none;none
506;220.0;8.0;D;3;50.0;22;0;4;Bassus;220.0;2/1;8/4;none;none;none;none;none
507;228.0;4.0;C;3;48.0;23;0;4;Bassus;228.0;2/1;8/4;none;none;none;none;none
508;232.0;4.0;A;2;45.0;23;0;4;Bassus;228.0;2/1;8/4;none;none;none;none;none
509;236.0;4.0;B;2;47.0;24;0;4;Bassus;236.0;2/1;8/4;none;none;none;none;none
510;240.0;8.0;E;3;52.0;24;0;4;Bassus;236.0;2/1;8/4;none;none;none;start;none
511;248.0;4.0;D;3;50.0;25;0;4;Bassus;244.0;2/1;8/4;none;none;none;none;none
512;252.0;4.0;C;3;48.0;26;0;4;Bassus;252.0;2/1;8/4;none;none;none;none;none
513;256.0;4.0;A;2;45.0;26;0;4;Bassus;252.0;2/1;8/4;none;none;none;none;none
514;260.0;8.0;B;2;47.0;27;0;4;Bassus;260.0;2/1;8/4;none;none;none;none;none
515;268.0;4.0;rest;rest;;28;0;4;Bassus;268.0;2/1;8/4;none;none;none;none;none
516;272.0;8.0;A;3;57.0;28;0;4;Bassus;268.0;2/1;8/4;none;none;none;start;none
517;280.0;4.0;G;3;55.0;29;0;4;Bassus;276.0;2/1;8/4;none;none;none;none;none
518;284.0;4.0;F;3;53.0;30;0;4;Bassus;284.0;2/1;8/4;none;none;none;none;none
519;288.0;4.0;D;3;50.0;30;0;4;Bassus;284.0;2/1;8/4;none;none;none;none;none
520;292.0;4.0;E;3;52.0;31;0;4;Bassus;292.0;2/1;8/4;none;none;none;none;none
521;296.0;8.0;A;3;57.0;31;0;4;Bassus;292.0;2/1;8/4;none;none;none;start;none
522;304.0;4.0;G;3;55.0;32;0;4;Bassus;300.0;2/1;8/4;none;none;none;none;none
523;308.0;4.0;F;3;53.0;33;0;4;Bassus;308.0;2/1;8/4;none;none;none;none;none
524;312.0;4.0;D;3;50.0;33;0;4;Bassus;308.0;2/1;8/4;none;none;none;none;none
525;316.0;8.0;E;3;52.0;34;0;4;Bassus;316.0;2/1;8/4;none;none;none;none;none
526;324.0;4.0;rest;rest;;35;0;4;Bassus;324.0;2/1;8/4;none;none;none;none;none
527;328.0;8.0;D;3;50.0;35;0;4;Bassus;324.0;2/1;8/4;none;none;none;start;none
528;336.0;4.0;C;3;48.0;36;0;4;Bassus;332.0;2/1;8/4;none;none;none;none;none
529;340.0;4.0;B-1;2;46.0;37;0;4;Bassus;340.0;2/1;8/4;none;none;none;none;none
530;344.0;4.0;G;2;43.0;37;0;4;Bassus;340.0;2/1;8/4;none;none;none;none;none
531;348.0;4.0;A;2;45.0;38;0;4;Bassus;348.0;2/1;8/4;none;none;none;none;none
532;352.0;8.0;D;3;50.0;38;0;4;Bassus;348.0;2/1;8/4;none;none;none;start;none
533;360.0;4.0;C;3;48.0;39;0;4;Bassus;356.0;2/1;8/4;none;none;none;none;none
534;364.0;4.0;B-1;2;46.0;40;0;4;Bassus;364.0;2/1;8/4;none;none;none;none;none
535;368.0;4.0;G;2;43.0;40;0;4;Bassus;364.0;2/1;8/4;none;none;none;none;none
536;372.0;8.0;A;2;45.0;41;0;4;Bassus;372.0;2/1;8/4;none;none;none;none;none
537;380.0;12.0;rest;rest;;42;0;4;Bassus;380.0;3/1;12/4;none;none;none;none;none
538;392.0;12.0;rest;rest;;43;0;4;Bassus;392.0;3/1;12/4;none;none;none;none;none
539;404.0;12.0;rest;rest;;44;0;4;Bassus;404.0;3/1;12/4;none;none;none;none;none
540;416.0;4.0;A;3;57.0;45;0;4;Bassus;416.0;3/1;12/4;none;none;none;none;none
541;420.0;2.0;G;3;55.0;45;0;4;Bassus;416.0;3/1;12/4;none;none;none;none;none
542;422.0;4.0;F;3;53.0;45;0;4;Bassus;416.0;3/1;12/4;none;none;none;none;none
543;426.0;2.0;D;3;50.0;45;0;4;Bassus;416.0;3/1;12/4;none;none;none;none;none
544;428.0;2.0;E;3;52.0;46;0;4;Bassus;428.0;3/1;12/4;none;none;none;none;none
545;430.0;2.0;A;3;57.0;46;0;4;Bassus;428.0;3/1;12/4;none;none;none;none;none
546;432.0;2.0;G;3;55.0;46;0;4;Bassus;428.0;3/1;12/4;none;none;none;none;none
547;434.0;4.0;F;3;53.0;46;0;4;Bassus;428.0;3/1;12/4;none;none;none;none;none
548;438.0;2.0;D;3;50.0;46;0;4;Bassus;428.0;3/1;12/4;none;none;none;none;none
549;440.0;2.0;E;3;52.0;47;0;4;Bassus;440.0;3/1;12/4;none;none;none;none;none
550;442.0;2.0;A;3;57.0;47;0;4;Bassus;440.0;3/1;12/4;none;none;none;none;none
551;444.0;2.0;G;3;55.0;47;0;4;Bassus;440.0;3/1;12/4;none;none;none;none;none
552;446.0;2.0;F;3;53.0;47;0;4;Bassus;440.0;3/1;12/4;none;none;none;none;none
553;448.0;4.0;D;3;50.0;47;0;4;Bassus;440.0;3/1;12/4;none;none;none;none;none
554;452.0;4.0;E;3;52.0;48;0;4;Bassus;452.0;3/1;12/4;none;none;none;none;none
555;456.0;4.0;rest;rest;;48;0;4;Bassus;452.0;3/1;12/4;none;none;none;none;none
556;460.0;4.0;A;3;57.0;48;0;4;Bassus;452.0;3/1;12/4;none;none;none;none;none
557;464.0;2.0;G;3;55.0;49;0;4;Bassus;464.0;3/1;12/4;none;none;none;none;none
558;466.0;2.0;E;3;52.0;49;0;4;Bassus;464.0;3/1;12/4;none;none;none;none;none
559;468.0;2.0;G;3;55.0;49;0;4;Bassus;464.0;3/1;12/4;none;none;none;none;none
560;470.0;2.0;A;3;57.0;49;0;4;Bassus;464.0;3/1;12/4;none;none;none;none;none
561;472.0;2.0;F;3;53.0;49;0;4;Bassus;464.0;3/1;12/4;none;none;none;none;none
562;474.0;2.0;A;3;57.0;49;0;4;Bassus;464.0;3/1;12/4;none;none;none;none;none
563;476.0;2.0;G;3;55.0;50;0;4;Bassus;476.0;3/1;12/4;none;none;none;none;none
564;478.0;2.0;E;3;52.0;50;0;4;Bassus;476.0;3/1;12/4;none;none;none;none;none
565;480.0;2.0;G;3;55.0;50;0;4;Bassus;476.0;3/1;12/4;none;none;none;none;none
566;482.0;2.0;A;3;57.0;50;0;4;Bassus;476.0;3/1;12/4;none;none;none;none;none
567;484.0;4.0;F;3;53.0;50;0;4;Bassus;476.0;3/1;12/4;none;none;none;none;none
568;488.0;2.0;E;3;52.0;51;0;4;Bassus;488.0;3/1;12/4;none;none;none;none;none
569;490.0;2.0;C;3;48.0;51;0;4;Bassus;488.0;3/1;12/4;none;none;none;none;none
570;492.0;2.0;D;3;50.0;51;0;4;Bassus;488.0;3/1;12/4;none;none;none;none;none
571;494.0;2.0;F;3;53.0;51;0;4;Bassus;488.0;3/1;12/4;none;none;none;none;none
572;496.0;4.0;E;3;52.0;51;0;4;Bassus;488.0;3/1;12/4;none;none;none;none;none
573;500.0;4.0;A;2;45.0;52;0;4;Bassus;500.0;3/1;12/4;none;none;none;none;none
574;504.0;4.0;rest;rest;;52;0;4;Bassus;500.0;3/1;12/4;none;none;none;none;none
575;508.0;4.0;D;3;50.0;52;0;4;Bassus;500.0;3/1;12/4;none;none;none;none;none
576;512.0;2.0;C;3;48.0;53;0;4;Bassus;512.0;3/1;12/4;none;none;none;none;none
577;514.0;2.0;A;2;45.0;53;0;4;Bassus;512.0;3/1;12/4;none;none;none;none;none
578;516.0;2.0;C;3;48.0;53;0;4;Bassus;512.0;3/1;12/4;none;none;none;none;none
579;518.0;2.0;D;3;50.0;53;0;4;Bassus;512.0;3/1;12/4;none;none;none;none;none
580;520.0;2.0;B-1;2;46.0;53;0;4;Bassus;512.0;3/1;12/4;none;none;none;none;none
581;522.0;2.0;D;3;50.0;53;0;4;Bassus;512.0;3/1;12/4;none;none;none;none;none
582;524.0;2.0;C;3;48.0;54;0;4;Bassus;524.0;3/1;12/4;none;none;none;none;none
583;526.0;2.0;A;2;45.0;54;0;4;Bassus;524.0;3/1;12/4;none;none;none;none;none
584;528.0;2.0;C;3;48.0;54;0;4;Bassus;524.0;3/1;12/4;none;none;none;none;none
585;530.0;2.0;D;3;50.0;54;0;4;Bassus;524.0;3/1;12/4;none;none;none;none;none
586;532.0;4.0;B-1;2;46.0;54;0;4;Bassus;524.0;3/1;12/4;none;none;none;none;none
587;536.0;4.0;A;2;45.0;55;0;4;Bassus;536.0;3/1;12/4;none;none;none;none;none
588;540.0;4.0;rest;rest;;55;0;4;Bassus;536.0;3/1;12/4;none;none;none;none;none
589;544.0;4.0;A;3;57.0;55;0;4;Bassus;536.0;3/1;12/4;none;none;none;none;none
590;548.0;2.0;G;3;55.0;56;0;4;Bassus;548.0;3/1;12/4;none;none;none;none;none
591;550.0;2.0;E;3;52.0;56;0;4;Bassus;548.0;3/1;12/4;none;none;none;none;none
592;552.0;2.0;G;3;55.0;56;0;4;Bassus;548.0;3/1;12/4;none;none;none;none;none
593;554.0;2.0;A;3;57.0;56;0;4;Bassus;548.0;3/1;12/4;none;none;none;none;none
594;556.0;2.0;F;3;53.0;56;0;4;Bassus;548.0;3/1;12/4;none;none;none;none;none
595;558.0;2.0;A;3;57.0;56;0;4;Bassus;548.0;3/1;12/4;none;none;none;none;none
596;560.0;2.0;G;3;55.0;57;0;4;Bassus;560.0;3/1;12/4;none;none;none;none;none
597;562.0;2.0;E;3;52.0;57;0;4;Bassus;560.0;3/1;12/4;none;none;none;none;none
598;564.0;2.0;G;3;55.0;57;0;4;Bassus;560.0;3/1;12/4;none;none;none;none;none
599;566.0;2.0;A;3;57.0;57;0;4;Bassus;560.0;3/1;12/4;none;none;none;none;none
600;568.0;4.0;F;3;53.0;57;0;4;Bassus;560.0;3/1;12/4;none;none;none;none;none
601;572.0;12.0;E;3;52.0;58;0;4;Bassus;572.0;3/1;12/4;none;none;none;none;none
